book_id;book_title;review_id;review_score;review_text;review_title;review_user;timestamp
62678426;The Woman in the Window: A Novel;R2NPFD2S0CIQNQ;2;I really did not care for this book.  It seemed the author tried too hard to make it scary and interesting.  Glad when I finished it!;Too long and drawn out!!;mgfrompa;1556825173
62678426;The Woman in the Window: A Novel;R1I285T393TOU6;5;Loved this book, full of twists and turns!;Five Stars;Scott E Anderson;1556824333
62678426;The Woman in the Window: A Novel;RBUV3FK1ZOW0Z;4;I won’t take your time providing a plot summary of The Woman In The Window, as this is provided well enough in the Amazon Book Description above. Instead, I’ll use this review to let you know why I found it to be an entertaining read, but not a book I think is deserving of all the hype it has received. It is a book, however, that a think will satisfy many thriller/mystery lovers — provided that they “don’t set their sites too high.”On the plus side, first-time novelist, A.J. Finn does a good job in establishing a slow-building, tension-mounting plot that not only effectively pays tribute to Hitchcock’s classic movie, Rear Window,  he also does a decent job in reproducing the type of psychological suspense that made the book, The Girl On The Train, a major bestseller. In addition, Finn’s plot intersperses several twists and turns to pique reader interest. Further, Finn’s main character, Anna Fox, an agoraphobic, alcoholic, emotionally-scarred child psychologist, has more than her share of psychological problems to make her an interesting and memorable — although not very likable — flawed character.Seriously competing with these pluses, however, are the following factors which keep me from reacting to The Woman In The Window more positively, and thus recommending it more strongly. In my opinion, Finn spends more than half of the book’s length setting up the plot, paying homage to Hitchcock and old movies, and describing the main character’s problems, which made me find it to be more slow-moving and repetitive than I would have preferred. I think I might have enjoyed the book more if it was 50 or so pages shorter. Further, while several of the secondary characters are interesting enough, I didn’t find them to be developed enough for me to care much about what happens to any of them. And, though the book provides the reader with twists and turns, I rarely found myself on “the edge of my seat” to find out what happens next, and, while the last 75 or so plages provides the book’s “strongest punches,” I found a few of them, and particularly its dramatic ending, tended to strain credulity.3 1/2 stars rounded up to 4 stars.;3 1/2 Stars — A Decent Read But Doesn’t Live Up To All Its Hype!;Bobbewig;1556616115
62678426;The Woman in the Window: A Novel;R1YTK5KXAW3GYM;5;It turned and twisted all the way... although I did work it out!!Great holiday read! Really recommend you take this on holiday;Couldn't put it down!!;Veronica Luby-Hoey;1557210013
62678426;The Woman in the Window: A Novel;R1VJHV4UPMB35S;5;Great book with a great ending. It took me off guard just a bit. Highly recommend if you like psychological thrillers.;Great ending.;Bonnie Jo;1557156013
62678426;The Woman in the Window: A Novel;RNSVWBLO5HU61;4;A physiotherapist who is house bound.  Sees a murder and no one believes her. Good read.  I couldn't put it down.  Janet B;The woman in the window ....;Janet B.;1556561713
62678426;The Woman in the Window: A Novel;R1ZZ7SJY4X7ZGX;4;I like this book a lot and enjoyed it on Audible. I did think the book was a little long.  It is very well written though!;Good Read;sheryl;1556609318
62678426;The Woman in the Window: A Novel;R367DUSOFYMTIX;4;This held ny interest and was an easy read but I felt it lacked something. Maybe it was hard to identify with the main character or maybe it was a bit draggy. The ending was a surprise though.;A strange story;Susan;1556799253
62678426;The Woman in the Window: A Novel;R2PZXWQ3IC3R1D;5;I thought I had this book figured out pretty early on...I was wrong! I liked the parallels of the old black and white movies to the story. Lots of twists and turns.;Suspenseful;Jenniferv;1557296533
62678426;The Woman in the Window: A Novel;R3W3AO78HNQI1V;5;Loved the element of surprise and the development of the characters.;Good writing and kept one eager to read on and on.;alice pakman;1557382993
62678426;The Woman in the Window: A Novel;R2NJIXHPT7LDLZ;5;A very suspenseful read. I would call it a psychological thriller. It was hard to put down after getting about half way through the story.;Suspenseful;Mama C;1557182565
62678426;The Woman in the Window: A Novel;R17W0XB9B811BD;5;Intriguing read! Suspenseful story engagingly told.  Real insights into the psychology of the situations  in which  characters are involved. Recommend it highly.;Captivating reading;halhouse;1556834773
62678426;The Woman in the Window: A Novel;R3CCX5E0QFAF73;5;Was a little slow at first but picked around chapter 3, and then I couldn’t put it down! Lots of twists and the ending is a shocker;Great read!;FuzzyDice;1557281293
62678426;The Woman in the Window: A Novel;RZ472NVDBQNA;5;This book was a cut above the usual with a twist at every turning’.I think it should appeal to both men and women as a good read.;Like;Amazon Customer;1556918653
62678426;The Woman in the Window: A Novel;R1BCIPGSCKUE30;5;Also, whew...I didn't see things coming as they should have, A little bit too much movie info for me as I am a millennial and never have see such black and white movies, let alone quotes from them. I just breezed over those parts, yet sure they came in to play! I will read more by this author in the future! Please keep surprising me please!;Also, whew... I didn't see things ...;Stacy Stamper;1557258686
62678426;The Woman in the Window: A Novel;RECXFK8B4C0CU;5;A glorious read and hard to put down!! We picked this for our book club last month and it was a great one to discuss! The various twists Finn throws in will keep you turning pages til you can’t stop!!;A glorious read and hard to put down!!;Holly Hunke;1557302113
62678426;The Woman in the Window: A Novel;R1D6FBGX1GV1H2;4;Author A.J. Finn deftly uses superior character development of agoraphobic Dr. Anna Fox and photographically-detailed descriptions of her environment * to lure readers into engagement, to lull readers into semi-complacent comprehension at certain times, and to ultimately leave readers open-mouthed yet satisfied at the complexly-constructed bombshells in The Woman in the Window. “Good” red herrings are evident. Concatenations of events unobtrusively lead the reader to her/his own conclusions — until, that is, astonishing but not-unreasonable twists dash those judgments. As a Turner Classic Movies junkie, I applaud how this novel pays skillful homage to classic cinematic thrillers. The titles, actors, plots, and even dialogue snippets from these movies not only creatively delineate Dr. Anna's psyche and circumstances, but also nudge the reader toward correct — and a few incorrect — predictions throughout the novel. Although much of the plot is spent in time-shifting, alcohol-and-prescriptive-drug-induced blurs, structurally, the novel hurtles forward: physical chapters are brief and often semi-cliff-hanging, urging the reader to read just a few pages more. **In summary, The Woman in the Window is a compact, sophisticated chiller with a complex, fully-realized main character and enough sly plot twists to catch the reader off-guard, but admiringly so.*Read the book to see what I did there....** Notably, I voluntarily increased my treadmill time while reading this book at the gym.;Compact, Sophisticated Chiller;Dee Bee;1557259577
62678426;The Woman in the Window: A Novel;R3S525ST04SVG2;5;Very good book. Good twists and very interesting the entire time. 5 stars for sure.;Excellent;Aria lambert;1557211153
62678426;The Woman in the Window: A Novel;R3OS7XKE3W22H3;5;Enjoyed the book till the very end !;Well done mystery;Andi;1557152353
62678426;The Woman in the Window: A Novel;R37DF63B25JG33;3;I liked the book and couldn't guess the ending ahead of time.  It was a good, suspenseful mystery with an interesting lead character.;Kept me interested;Nancy L;1556803554
62678426;The Woman in the Window: A Novel;R13LC79QJOZ9HS;5;"Gathered pace as the story unfolded; a great twist at the end!";Couldn't put it down;Amazon Customer;1557365436
62678426;The Woman in the Window: A Novel;R352L8AVV1QLWL;5;Love the writer and the story.;Five Stars;Kathleen S.;1557214813
62678426;The Woman in the Window: A Novel;R1RHVE43DCZM55;5;AJ Finn did an amazing job of developing the main character Anna. Written in the first person, I was literally IN her head. I felt her confusion, sadness, aloneness.It was an intense couple of weeks to be along on Anna’s journey. And the conclusion was surprising and somewhat of a relief.This was a great read! Still thinking about it weeks later.;WHAT A NOVEL!;MonicaH;1556610373
62678426;The Woman in the Window: A Novel;RXVTG7HUQK3JP;5;At first, I didn’t care for the character Anna.  As the story unfolded, I came to admire her.  There were points in this story where I actually gasped out loud.;Lots of twists and turns;LeanSuz;1556719333
62678426;The Woman in the Window: A Novel;R2ZWQADDIMVEHB;3;Read captivated, however it feels like a forced fake.;Odd;Elizabeth Foster;1556582480
62678426;The Woman in the Window: A Novel;R3CBL9G09G7EZ6;4;This book is for those of you who enjoy the whodunit/whatsgoingon ride.  There are several twists and turns throughout.  My only complaint is that I'd have preferred a different ending.;Who did it?;Retired9945;1556586553
62678426;The Woman in the Window: A Novel;RWP6LZXN28S4V;5;Highly recommend this book lots of twists and turns fast read;Highly recommend this book lots of twists and turns fast read;Marilyn Fern;1557261527
62678426;The Woman in the Window: A Novel;R22TQPCGP1HUG3;5;Just give yourself an evening that you don’t need to be up early the next day.Literally a book that begs to be read in one sitting.Great story, well written, just how a mystery should be. Remind  me of Agatha Christie character development;Great mystery;SirJohn;1556562853
62678426;The Woman in the Window: A Novel;RM5GRQMG5V0D6;5;I don’t get the bad reviews...i couldn’t put this book down!! Some parts predictable but still very suspenseful.;A great read!;cupcake;1557189122
62678426;The Woman in the Window: A Novel;RAJM7UMIR5S7V;4;This is a great book to read on a plane or other trip. It moves quickly and the style is easy to read. I must say that all of the publicity about the author (New Yorker Magazine, etc.) did spoil the fun a bit.;A fast page-turner.;MEC;1557297091
62678426;The Woman in the Window: A Novel;R20ANYH0LQEAHO;5;A page-turner with a few twists. A quick, enjoyable read.;Fast paced mystery/thriller;Ger;1556825300
62678426;The Woman in the Window: A Novel;R2NWP7V1U3IX2L;5;A great story line that keeps you engaged start to finish. A Hitchcock type of thriller that keeps you on the edge of your seat. Lots of old movie references that makes me want to rent some black and white thrillers.;Great story line;Suzen;1556800093
62678426;The Woman in the Window: A Novel;R2EH2FFP9A3LW4;4;Really good. Kept my attention and was fast paced;Four Stars;Kathryn O'Brien;1557253333
62678426;The Woman in the Window: A Novel;R1WLYIGNN3ZEYS;5;I don't often read mysteries, but I loved the psychological views and mystery in this one! Couldn't put it down.;Kept me reading until the end;AE;1557250033
62678426;The Woman in the Window: A Novel;R2D9FUNC9TDBCM;5;What a debut novel. The author has a unique and clever way to put words together that makes the reader immediately involved in the story line. Thank you, Mr. Finn, for this entertaining read.  Looking forward to the next novel.;A real page turner;steve o;1557282133
62678426;The Woman in the Window: A Novel;R3LY0OMEW0KSYG;5;"I LOVED this book and am recommending it to all my friends and family. Not only is this an excellent story, the writing style and the words used to create the scenes are wonderful. It is so satisfying to have a well written book that brings not only the people, but the settings and the feelings surrounding all players to life.The book does get off to a slow start, but stick with it and you will be glad you did. I describe it as \Rear Window\"" with some great twists! Truly. an fantastic read!""";An excellent story beautifully written with unexpected twists!;Karen Boyer;1557295773
62678426;The Woman in the Window: A Novel;R3OJ14EED5O8EP;5;"Pulls the reader in and never  lets go...draws on every  emotion.  \BUCKLE UP\"" you're in for a rollercoaster  of a read!""";Wow!!!;PTP;1557190753
62678426;The Woman in the Window: A Novel;R2KE53008ZSLLV;5;This was a great read it kept me entertained. I could relate to all the black and white movies. It brought back great memories. It’s a must read.;Awesome;Kay House;1557273613
62678426;The Woman in the Window: A Novel;RCBJKLOBG1IIA;3;It didn't really suck me in as it did for other readers. Kinda thought the first half of the book was very slow. Loved the ending though and some of the plot twists.;An okay mistery;Gabriela;1557330913
62678426;The Woman in the Window: A Novel;R2BNICU7JEWR40;5;Wow. So many twists and turns. Dark and twisty. Almost too dark and upsetting but I had to keep reading. Glad I did. Very impressive debut.;Twisty twisty twisty;Kindle Customer;1556588740
62678426;The Woman in the Window: A Novel;RP00FF93UFDR;5;Wow talk about a thriller!!!!!. I honestly could not put this book down. The ending was unsolvable, if there is such a word. I read it in a  little over 2..3 hours only because I started it in the evening and  had to stop to go to sleep.;Jeanne Colburn;Amazon Customer;1557292116
62678426;The Woman in the Window: A Novel;R12LXNXRMJ9P1Z;5;Very suspenseful. Better than Girl on A train;Better than Girl on A;Stan Sonenshine;1557327193
62678426;The Woman in the Window: A Novel;R9AXE2HAJ7F8V;5;I couldn't put it down!;Five Stars;Newbee;1556820133
62678426;The Woman in the Window: A Novel;R2QPP40FJ5L82J;5;Written by my co-worker’s nephew. I purchased it because of that, but this is the type of book I read on my own. We work in a library, so there was no need to purchase it.  I thoroughly enjoyed it. I hear there’s a movie in the works.;I enjoyed it.;Maddie;1556584333
62678426;The Woman in the Window: A Novel;RLH5Z2GE2LU9H;5;Book was so good with some fun twists that I didn't really see coming. I really enjoyed the book from start to finish and would recommend it to pretty much anyone. Especially if you like mysteries.;Fun Mystery;JM wynn;1556588053
62678426;The Woman in the Window: A Novel;R3VSK90D2F91SE;5;Very intense book. The ending was shocking.;The last 50 pages are eye opening;Amazon Customer;1556733456
62678426;The Woman in the Window: A Novel;RPL2ZCCO92AS5;5;This was a great book!;Great read!;JMO;1557286633
62678426;The Woman in the Window: A Novel;R3IAW2C3LZE8H1;5;Every few chapters, I thought I’d figured it out. Caught up. Nope. I had no idea. I absolutely love to be shocked consistently and it’s so rare I find a book challenging throughout. The author has a way of describing everything in such detail I truly felt I was there.;Wow. Continuous surprises.;Fit4lifelena85;1557281753
62678426;The Woman in the Window: A Novel;RCALI8ZGUYEEP;4;This page turner kept me guessing! I don’t know how the author even kept up with all of the twists and turns, but it all becomes neatly unraveled by the end!;Beware of the twists and turns!;F. McCurry;1556850313
62678426;The Woman in the Window: A Novel;R2V5F460TW2K10;5;This book is a series of heartstopping twists!I sat reading it holding my breath. It's a great psychological thriller.;The woman in this book!;Cheryl T;1556808793
62678426;The Woman in the Window: A Novel;R2RTM29QR8CELG;5;"The ending was a shock!I love these \who dun it\"" books.I will follow this author.I highly recommend this book.""";Kept me guessing!;Kindle Customer;1556597533
62678426;The Woman in the Window: A Novel;RXDBBQJLWEWBF;5;Hard to believe this is a first novel. I will definitely be looking forward to his next book. The Woman in the Window is a fast paced page turner.;Excellent debut novel;olivia;1556864053
62678426;The Woman in the Window: A Novel;R19Z9LRJM2SWEB;5;Excellent, fast paced thriller.  Much better writing than most books in this genre.  I hope another one is on the way.;Well written and hard to put down;Kate Hulbert;1556547073
62678426;The Woman in the Window: A Novel;R2KRUU0NKLTBEB;3;The home-bound main narrator certainly does. Basically a well written tale.;Do you love old movies?;Matt R.;1557258913
62678426;The Woman in the Window: A Novel;R3IE5C5QML2TJ2;5;Wow!  This book kept me guessing until the end!  Was Anna seeing things happen through her window or was she hallucinating?  There were so many twists and just when I thought I had it figured out, something else would happen to change my mind.  And, I loved all of the Hitchcock and classic movie references too.  This was a great book!;This book kept me guessing until the end;Sunny;1557153240
62678426;The Woman in the Window: A Novel;R3HSO9Q2FVYKQ1;5;Wow! What a book,when I ordered it, I said to self,another mystery book, no way, up to wee hrs.my jaw dropped in shock several times “what?”No way, Not your run of the mill mystery. I will be first in line to view the movie,You are some writer,Sir. More,please.;Woman in the Window;Catherine M Rutan;1556584693
62678426;The Woman in the Window: A Novel;R1ZE4ANEM357FB;5;Read it! I'm not going to ruin it by telling you what happens. I don't think I've ever read a book with more twists.;Whoa;Bobbi W;1557251893
62678426;The Woman in the Window: A Novel;R3R5NCKB00JCID;5;This book was a winner it had a lot of twists and turns. I never knew or read about anyone who suffered from agoraphobia. This was very good.;Interesting subject matter;Raven reader;1556854393
62678426;The Woman in the Window: A Novel;R1RDEN1RN7HUTI;1;I heard about her routine and foggy brain so much it became tedious. The revelations are not revelations at all. The narrator is completely unremarkable and dull. I listened to it as an audio book and I occasionally tuned out and realized it. When I went back to see what I missed, turns out it was just  another long description of what she consumed and how shitty she feels. What a surprise 🙄.;Hoping for a thrill? A character you care about? A thrill? A story? Look elsewhere.;Sabra lawson;1557366736
62678426;The Woman in the Window: A Novel;R344RNM3ZI5BGY;5;I really grew to care about Anna. I even worried about her when I wasn't reading.  Goodness, it's just a book! :);A haunting read;Rebecca Wells;1556891773
62678426;The Woman in the Window: A Novel;R1B42P3IS2UZ67;4;"But then you knew that, right?  Far-fetched circumstances, but suspenseful and a fun read; maybe not alone, at night in the dark!";All Is Not What It Seems;Kindle Customer;1556583793
62678426;The Woman in the Window: A Novel;R2EATBYOOLPXPH;5;A really great psychological thriller!  I read this book in two sittings.  It was almost impossible to put down, as I just had to see what was happening next!  Full of surprises and twists, a totally enjoyable book from A.J. Finn.;Great psychological thriller!;Loves to read;1557294593
62678426;The Woman in the Window: A Novel;R36Z1AXTU56O3A;5;I thought this was a bit slow to start, and if I’m honest maybe the middle was too. But I ended up really enjoying it, and would recommend it!;Pretty good;Lara Reincke;1556848393
62678426;The Woman in the Window: A Novel;R2CALR9UA5G9R6;5;I felt like I actually knew the characters. The author's description really makes it seem like they are real. Very suspenseful and so many plot twists! Out so I like the fact that it was very realistic it could have happened.;Don't dtart reading of upu have to het up early.;gabriel7777777;1557355693
62678426;The Woman in the Window: A Novel;R1L0LCURUFZOA7;5;a great book with many twists and turns, I could not put it down.;Fast read;judy cobb;1557292153
62678426;The Woman in the Window: A Novel;R3MB4O97957AI7;5;Very exciting and atmospheric book and I'm really looking forward to the movie. I hope Hollywood doesn't change the store!;Great Suspense Story;Baci;1556870713
62678426;The Woman in the Window: A Novel;R1C46HK56C9DQW;5;A quick and entertaining read! I could not sleep until I had finished reading this book. Thank you Finn for a chilling good book.;Thank you Finn for a chilling good book.;Mary Franklin;1557148213
62678426;The Woman in the Window: A Novel;R8DT1XKKJZ3E2;4;It was good for a long time then something changes and whatever it was caused me to get bored with it.  Not the great book promised.;Review;Amazon Customer;1557367213
62678426;The Woman in the Window: A Novel;R2KTFQA25E3MOA;5;After a few chapters when I started this book, I wondered why it received many good reviews, but as the story progressed, it grabs your attention and brings you into the story to the point where you doubt what the main character is seeing. At the end, I could hardly put the book down and I thoroughly enjoyed this book - lots of plot twists! Being a kiwi, I must try the wines mentioned in the book! I recommend this book!;I wondered why it received many good reviews, but as the story progressed;Steve;1556563393
62678426;The Woman in the Window: A Novel;R2UM3GFYZGEULF;5;All of my emotions were jolted while reading this book. When you put it down—-every quiet moment you will be wondering—-what’s next for Dr. Fox?;Fascinated!;Eileen;1557278653
62678426;The Woman in the Window: A Novel;R1MYQ6BHXH9DGE;5;Got a little far-fetched towards the end (maybe one or two less twists would have worked), but I was riveted and have recommended it to several people.;but I was riveted and have recommended it to several people;M.indy;1557278451
62678426;The Woman in the Window: A Novel;R1T275Y7RDLP8E;4;I quite enjoyed this book.  While it was at times a little slow, it paints a very realistic picture of agoraphobia that had me hooked from the jump.  I pride myself on being someone who can see the ending coming a mile away, and this book completely blindsided me. I loved it. While it does bare a lot of similarities to The Girl on the Train, it finds a way to make itself unique in a sea of suspense novels.;unique in a sea of suspense novels.;Sarah M. Weiss;1557185944
62678426;The Woman in the Window: A Novel;R28UMZ0I9JR3SQ;5;This is one of those books that you read in a day. You just can’t put it down. Told in the first person, by an agoraphobic woman. You will enjoy this one!;What a Page Turner!;Steven L. Roddy;1556857873
62678426;The Woman in the Window: A Novel;RPOPTIJSD0TNO;5;There are not many books that keep me spellbound but this was one of them.  Keeps you guessing until the end.;Interesting twists and turns;E. J. Siegl;1557384373
62678426;The Woman in the Window: A Novel;R24JWXX8CCCRXP;5;Loved this thriller! Can we say, PLOT TWIST?! Wow, all the way to the end.;Fast paced thriller. Couldn’t put it down;happy;1556843713
62678426;The Woman in the Window: A Novel;RYWS8CWQAGOTM;5;Good.;Interesting.;Joanne M. Gaskill;1557249133
62678426;The Woman in the Window: A Novel;R1FWRUS3SFATPR;5;Loved this book. Read it in one day.....twists, turns, keeps you guessing then surprised!  Very suspenseful book. A must read!;Page turner;Nana;1557368173
62678426;The Woman in the Window: A Novel;RZ558MQNZEXB7;5;Confusing beginning;Outstanding;Lori Rodriguez;1556802445
62678426;The Woman in the Window: A Novel;R2G68IPWJWICIG;5;Loved the book! It was suspenseful, well written, and a fast read.;great book;jjjj of ar;1557262453
62678426;The Woman in the Window: A Novel;R7ZTASYUK7FNK;5;The Woman in the Window is a great novel. It's a real page-turner with a great plot and interesting characters. I enjoyed the book very much.;Excellent book;Amazon Customer;1557214453
62678426;The Woman in the Window: A Novel;RVUGIZ9WU8KMC;5;Great book...easy to read.;Maybe a movie???;Judith B. Swanson;1557189553
62678426;The Woman in the Window: A Novel;R1E1PA9ZJ075SX;4;Psychologist with mental illness: interesting. I enjoyed the unreliable narrator and the writing. This is actually my first AJ Finn book. The book made me wonder the whole time if there was really a murder. I got somewhat annoyed at times with the main character but I think that she was protrayed realistically. Her story is so sad.;Great read;Nilsa;1556835733
62678426;The Woman in the Window: A Novel;R29XQ6XSZBOBPK;5;Outstanding thriller. Fabulous character development with authentic dialogue.  Intriguing and so unexpected. I will miss Annie so courageous.  Loved this book.;Thrills So Unexpected.;TAN;1557330133
62678426;The Woman in the Window: A Novel;R1WEVH3WQ0SPM0;3;It kept me entertained, but two of the three big twists were very predictable. 3.5 stars.;Entertaining;Jane C.;1556813533
62678426;The Woman in the Window: A Novel;RC9JQZ4RSZWS7;5;So many twists and turns.  Loved it.  I want more!Couldn’t put it down.  I don’t have 6 more words.;Great read!;sheri m ritchie;1557253244
62678426;The Woman in the Window: A Novel;R3LY81JWVQ0E8B;5;"Similar to Hitchcock's \Rear Window\"" but up-to-date & many more twists and turns.  I loved it!""";you won't want to put it down!;barbaram;1556816413
62678426;The Woman in the Window: A Novel;R2KST6MEEXZCN4;5;"The author does a wonderful job building suspense with more twists and turns than a library spiral staircase! Anna Fox is a child psychologist and also an agoraphobic—she hasn’t left her home for at least 10 months. In the meantime, she enjoys more than a few cocktails, old noir flicks, and her favorite past time...spying on her neighbors in their multi-million dollar mansions. A new family moves in across the house from hers. The woman of the house introduces herself to Anna and they spend an evening drinking, playing chess and chatting. Later that night, drunk on wine and watching an old flick, Anna decides to also spy on the new neighbors only to find a grizzly crime scene unfold at the new residence.Anna calls for the police, leaves the house and faints from an anxiety attack. Later, no one believes her. Did she dream it up—watching one to many flicks and drinking too much? Or is Anna behind gas-lighted? The truth is cleverly disguised and there is only one way to find out....   Beautiful scenes, clever descriptions and likeable characters revealing deep, horrible truths. There is nothing not to love about this novel.  I hope the author writes many more books!   Those who love a good old fashioned mystery will enjoy this book.";Refreshing & Unique;Mav Skye;1557256903
62678426;The Woman in the Window: A Novel;RV194W8GSJ556;5;Got me second guessing all the way and I still was shocked at the end. Somebody tell me this is going to be a movie!;Hell of a page turner.;Mary W. Guleserian;1556618233
62678426;The Woman in the Window: A Novel;R1UZ0B73MOUJHL;5;Gripping mystery,with a surprising twist 3/4 of the way through.Really didn’t expect the ending as well.Going to make a terrific movie.;Going to make a terrific movie.;larry;1557373153
62678426;The Woman in the Window: A Novel;R1OYXZ4XS7KMR6;5;Although I had figured out some of the intrigue, this story has twists and turns that constantly surprise.  Don't miss the ending!;Keeps one guessing.;MSM;1557381913
62678426;The Woman in the Window: A Novel;R1IMQ5SPGRZU0D;4;Finn really had me guessing throughout The Woman in the Window. It is expertly written in first person. Anna, the main character, is flawed and badly broken. I enjoyed the very believable supporting cast. While I wouldn’t necessarily call this book a suspense thriller, I was on the edge of my seat as it built to the climax.Doctor/patient confidentiality (or lack thereof) is a pivotal plot element. That was the only time I felt something wasn’t written quite true to life. And since this book is fiction, I suppose the author can write what he wants.Anyway, I highly recommend The Woman in the Window!;Excellent novel;Greg M.;1557384939
62678426;The Woman in the Window: A Novel;R3LGYUPRV67UQK;5;The mixture of loss, drugs and alcohol  made one believer if it all was about hallucinations / tricks of the mind. Great twist at the end.;Creepy, believable, scary;Kindle Customer;1557277993
62678426;The Woman in the Window: A Novel;RO24L80SWBVOI;5;very good read;very good read;nanjo13;1557273853
62678426;The Woman in the Window: A Novel;R3O931ZTGWZXEX;4;Kept me guessing. It was a little confusing at times.;Four Stars;siestamema;1556594538
62678426;The Woman in the Window: A Novel;R3AP6UOETT4MD4;5;I like to try to guess what's coming.  This book was full of suspense and unlikely turns.Anna had me from page one.;A thriller with mouth dropping surprises.  My favourite kind.;A Dog Lover;1557361873
62678426;The Woman in the Window: A Novel;R3OHMJM149DKBT;2;"Stephen King's blurb on the back cover: \Remarkable....Totally original.\"" Unless the ellipses stand for \""that this book is a megahit, as it's the last thing from,\"" I can't help but think King is injured and locked up in some obsessed fan's house, typing a book review she's demanding at axepoint. The touted Hitchcockian/film noir connection isn't some subtle, creepy building of suspense that comes at you on little cat feet--it's literally the protagonist watching classic thriller films and reciting the dialogue to herself. Color me noir. The plot is ripped directly from soap opera territory (\""Desperate Housewives,\"" anyone?), which isn't necessarily a terrible thing--there are only so many storylines in the world, but original? It was trope decades ago and now, frankly, it's tripe. Ultimately, this book is problematic for me not because it's terrible (the writing IMO is fine, the protagonist and supporting characters are fine), but because it's a huge, monster hit. What makes this tome a zillion times better than other suspense novels? That's the real mystery here.""";Are heavyhanded, spoon-fed tropes your thing?;janne;1556599415
62678426;The Woman in the Window: A Novel;R2LBIC7UZKSE6I;5;Very good, more twists than I expected.;Mystery X 2;J. Rubino;1557198733
62678426;The Woman in the Window: A Novel;R3BDKWJLCS3X1E;5;What a page turner!  I couldn't put it down.  Absolutely loved it.  Great thriller.  Can't wait to read the next book.;Amazing!;Kindle Customer;1556828713
62678426;The Woman in the Window: A Novel;R1JT5N601DOV4Q;5;"Absolutely did NOT expect the plot twists in this novel.  As a \jaded\"" reader of thrillers I was absolutely pleased with the plot. I am so lookimg forward to anything A.J. Finn writes in the future.  I cannot wait to see what  comes out of that brilliant mind next.""";A wonderful read.;Kindle Customer;1556805253
62678426;The Woman in the Window: A Novel;RSQ2OF5VCCVAC;5;This was a page-turning, nail-biting unable to put down thriller with so many twists and plots that it had me guessing through the entire book.The main character Dr. Anna Fox, a depressed psychologist with a drinking problem and also suffering from agoraphobia, spends her days looking through her binoculars at her neighbors.Separated from her husband and daughter, but the reader has no idea why until later in the book, but we know she talks to them oftenBecuase of her illness she is cut off from the outside world, her only connection is what she sees through her binoculars. One day while watching the family across the street she witnesses something terrible happen but Anna has a hard time getting anyone to believe her but she's determined to get to the bottom of what she saw and prove that she isn't crazy and just imagined it.Overall all this was a fantastic read and one that was hard to put down. I highly recommend it.;A page turner. Hard to put down.;Tina Hogan Grant;1556590562
62678426;The Woman in the Window: A Novel;R3FHS8BIKG7IIX;1;Uninteresting protagonist, slow story, unsatiisfying conclusion.  Then again, I bought this because of some reviews, so to each his own, I guess;Don’t waste your time;John Gault;1557274543
62678426;The Woman in the Window: A Novel;R2EWWUC3Z1ZO4R;5;This book will grab your attention from beginning to end. I had a hard time putting it down. Fantastic story!;Hitchcock fans will love this book!;Audrey Mucci;1556834833
62678426;The Woman in the Window: A Novel;R28AQAS0WGLUO1;5;Good book;Good book;Amazon Customer;1557192493
62678426;The Woman in the Window: A Novel;R10D9U0W1BXLAN;5;All good.;Five Stars;dave d.;1557200713
62678426;The Woman in the Window: A Novel;RDCVAYEDLBQOO;5;Anna Fox became real to me as I read this book. One of the best books I’ve read in a long time!;Great Read!;Kathy K;1557144013
62678426;The Woman in the Window: A Novel;R33S71I9G6AOT4;3;"I became really engaged with this book from the beginning, and I was invested in the forlorn story of an agoraphobic woman whose husband had left her alone with her collection of vintage movies. Isolated and unhappy, she starts to live out the plot of Rear Window (that particular movie is not mentioned) by piecing together stories about her neighbours through her extraordinarily good view from her window. Whoever approved the alignment of those houses should be castigated for giving such easy viewing pleasure.Surprise, surprise, she witnesses a murder and launches into one of those creepy Hitchcock situations where nobody will believe her. This is where the story becomes implausible, with one of the most polarised and unrealistic \good cop, bad cop\"" routines ever. Police might be cynical and overworked, but they don't spend hours talking over some woman who is trying to report a crime. They don't give a nuisance witness their direct numbers so she can call them at 2 in the morning. They don't tell the witness in front of a potential suspect that she's crazy. They either investigate briefly, or they nod politely and go onto the next real crime. Also witness statements are shaky at best, so nothing beats visiting the scene of the alleged crime to check for physical evidence. This complete absence of any physical evidence or any other independent witness reports creates a glaring gap in the story.By the time the villain was revealed, it was an anti-climax, especially as the villain delivered a long monologue gleefully describing every stereotypical life event that led -- to choose evil as a career path.""";Good start, but unconvincing characters and disappointing end;Kirsten;1556803025
62678426;The Woman in the Window: A Novel;R1B42P3IS2UZ67;4;"But then you knew that, right?  Far-fetched circumstances, but suspenseful and a fun read; maybe not alone, at night in the dark!";All Is Not What It Seems;Kindle Customer;1556576656
62678426;The Woman in the Window: A Novel;R1ULWYKOXHS2YI;5;Interesting book, it uses a flawed protagonist to work through a series of twists and turns. Found it hard to stop reading this one so I could find out what happened, satisfyingly mysterious as to what the truth really is;Satisfying mystery thriller;Taryn Murray;1557372193
62678426;The Woman in the Window: A Novel;R27IMLZW2GY0FF;1;This book is too descriptive and a complete bore. The repetitive descriptions of the character’s daily life is tedious to read and quickly becomes a chore. I don’t have much else to say about it other than I would rather sit on my patio and watch the grass grow.;A book for those who have a penchant for tedium.;ZacharyBinx;1557253736
